Ente,Unidade,Ano,Mes,Modalidade,Tipo,ProcessoLicitatorio,NumeroEdital,PublicacaoOficial,DataPublicacaoOficial,DataHomologacao,DataPublicacaoEdital,Objeto,Parecer,ValorEstimado,AdiadoSineDie,OrcamentoSigiloso,PercentualRecursosUniao
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300369,RGP PE F029/2023,DOM - PUBLICAÇÕES,2023-02-27,2023-03-10,2023-02-10,"AQUISIÇÃO DE MEDICAMENTOS, VISANDO ATENDER OS MANDADOS JUDICIAIS, PARA SUPRIR AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACÊUTICO – CAF, VINCULADA A SECRETARIA MUNICIPAL DE SAÚDE - SEMUSA.",None,270762.3,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,5,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,304213,PE F031/2023,DOM - PUBLICAÇÕES,2023-05-02,2023-05-04,2023-02-10,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE EQUIPAMENTO/MESA GINECOLÓGICA, COM GARANTIA DE 12 MESES, VISANDO ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSICA – SEMU",None,18041.0,NÃO,NÃO,
MACAE,CAMARA MACAE,2023,2,PREGÃO PRESENCIAL,MENOR PREÇO GLOBAL,303884,PP 002/2023,DIÁRIO OFICIAL DO MUNICÍPIO (WWW.MACAE.RJ.GOV.BR),2023-02-23,2023-03-03,2023-02-08,"EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ORGANIZAÇÃO DO PROJETO CÂMARA ITINERANTE, CONTEMPLANDO LOCAÇÃO DE EQUIPAMENTOS, FORNECIMENTO DE MÃO DE OBRA E MATERIAL DE CONS",None,1968430.56,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299002,PE F027/2023,DOM - PUBLICAÇÕES,2023-02-27,2023-02-28,2023-02-09,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE MEDICAMENTOS/INSULINAS PARA SUPRIR A NECESSIDADE DA CAF (CENTRAL DE ABASTECIMENTO FARMACÊUTICO) E GARANTIR O CICLO DA ASSISTÊNCIA FARMACÊUTICA AO,None,177716.35,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,3,CONCORRÊNCIA (LEI 8.666/93),MENOR PREÇO GLOBAL,303979,PE S003/2023,DOU,2023-03-13,2023-03-17,2023-02-09,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA COMPLEMENTAÇÃO DA CONSTRUÇÃO DO COLÉGIO ESTADUAL CARLOS WALTER MARINHO CAMPOS, LOCALIZADO À AVENIDA W18, LOTE 221, QUADRA 20, BAIRRO LAGOM",None,12476461.84,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299092,RGP PE F025/2023,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2023-02-24,2023-04-13,2023-02-09,"AQUISIÇÃO DE MEDICAMENTOS, PARA ATENDER À MANDADOS JUDICIAIS RECEBIDOS POR ESTA SECRETARIA MUNICIPAL DE SAÚDE – SEMUSA.",None,41629.92,NÃO,NÃO,
MACAE,FUNDO MUN ASSIST SOCIAL MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,306124,PE SRP 012/2023,DIÁRIO OFICIAL DA UNIÃO,2023-02-24,2023-03-09,2023-02-08,"AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENE, PARA ATENDER ÀS NECESSIDADES DOS EQUIPAMENTOS DA SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL, DIREITOS HUMANOS E ACESSIBILIDADE.",None,562606.68,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299920,RGP PE F024/2023,DOM - PUBLICAÇÕES,2023-02-23,2023-02-27,2023-02-08,"AQUISIÇÃO DE TABLETS, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSICA- SEMUSA.",None,925821.58,NÃO,NÃO,20.0
MACAE,PREFEITURA MACAE,2023,3,CONCORRÊNCIA (LEI 8.666/93),MENOR PREÇO GLOBAL,303793,CP S002/2023,DOU,2023-03-13,2023-03-16,2023-02-07,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE ENGENHARIA, VISANDO A EXECUÇÃO DE REFORMA NAS ETES E ETAS, NO MUNICIPIO DE MACAÉ-RJ, NAS LOCALIDADES DE CORREGO DO OURO, TRAPICHE, GLICÉRIO, SANA, C",None,3419267.19,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300389,PE 011/2023,JORNAL DE GRANDE CIRCULAÇÃO LOCAL – O DIA,2023-02-16,2023-02-27,2023-02-04,FORNECIMENTO DE MATERIAIS GRÁFICOS E DE DISTRIBUIÇÃO AO PÚBLICO PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE POLÍTICAS PARA AS MULHERES.,None,62281.95,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299782,RGP PE F022/2023,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2023-02-16,2023-02-17,2023-02-06,"AQUISIÇÃO DE MATERIAIS DE CONSUMO DO TIPO FILMES PARA TOMOGRAFIA, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE - SEMUSA.",None,71859.6,NÃO,NÃO,
MACAE,CAMARA MACAE,2023,2,PREGÃO PRESENCIAL,MENOR PREÇO P/ITEM,299833,PP 001/2023,DIÁRIO OFICIAL DO MUNICÍPIO (WWW.MACAE.RJ.GOV.BR),2023-02-15,2023-02-17,2023-02-02,EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE BUFFET DE CAFÉ DA MANHÃ PARA GUARNECER AS SESSÕES ORDINÁRIAS E EXTRAORDINÁRIAS DESTA CÂMARA MUNICIPAL DE MACAÉ.,None,96176.8,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,298775,PE F021/2023,DOM - PUBLICAÇÕES,2023-02-15,2023-02-17,2023-02-03,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE SISTEMA DIGITAL DE RADIOCOMUNICAÇÃO, OPERANDO EM ARQUITETURA MULTISÍTIO DMR, COM FORNECIMENTO DE EQUIPAMENTOS, SERVIÇOS DE",None,506571.0,NÃO,NÃO,100.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,301680,PE F020/2023,DOE,2023-02-17,2023-03-09,2023-02-03,AQUISIÇÃO DE MEDICAMENTOS PARA SUPRIR A NECESSIDADE DA CAF (CENTRAL DE ABASTECIMENTO FARMACÊUTICO) E GARANTIR O CICLO DA ASSISTÊNCIA FARMACÊUTICA AOS USUÁRIOS DO SUS NO ÂMBITO DO MUNICÍPIO DE MACAÉ.,None,1460067.15,NÃO,NÃO,100.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,298841,PE F023/2023,DOM - PUBLICAÇÕES,2023-02-16,2023-02-27,2023-02-04,"AQUISIÇÃO DE APARELHOS E UTENSILIOS DOMÉSTICOS, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSICA E SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE – SEMUSA.",None,447660.7,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,298721,RGP PE F019/2023,DOM - PUBLICAÇÕES,2023-02-14,2023-03-28,2023-02-02,"AQUISIÇÃO DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME) PARA UTILIZAÇÃO EM CIRURGIAS UROLÓGICAS REALIZADAS NO HPM VINCULADO À SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE – SEMUSA",None,362049.11,NÃO,NÃO,70.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299779,PE F 017/2023,DIÁRIO OFICIAL DO ESTADO DO RIO DE JANEIRO,2023-02-10,2023-02-10,2023-01-30,"AQUISIÇÃO DE TELA DE PROTEÇÃO DE CAIXAS D’ÁGUA, VISANDO ATENDER AS NECESSIDADES DA COORDENADORIA ESPECIAL DE VIGILÂNCIA AMBIENTAL EM SAÚDE, VINCULADA À SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSICA –",None,178923.59,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300664,PE F018/2023,DOU,2023-02-14,2023-03-07,2023-02-01,"LOCAÇÃO DE VEÍCULOS AUTOMOTORES INCLUINDO MANUTENÇÃO PREVENTIVA E CORRETIVA, SEGURO TOTAL SEM FRANQUIA, LICENCIAMENTO ANUAL COM IPVA E DEMAIS TRIBUTOS E CUSTOS QUITADOS, SEM MOTORISTA E SEM COMBUSTÍVE",None,1198660.0,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,301501,RGP PE F015/2023,DIÁRIO OFICIAL DO ESTADO DO RIO DE JANEIRO,2023-02-09,2023-03-23,2023-01-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FILMES DE MAMOGRAFIA PARA USO EM IMPRESSORA A LASER CARESTREAM DRY VIEW 5950, VISANDO ATENDER AS NECESSIDADES DO CENTRO DE IMAGEM, VINCULADO À SECRETARIA MUNI",None,201861.86,NÃO,NÃO,
MACAE,FUNDO MUN ASSIST SOCIAL MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,307643,PE 010/2023 SRP,DIÁRIO OFICIAL DA UNIÃO,2023-02-10,2023-02-14,2023-01-30,"AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL, DIREITOS HUMANOS E ACESSIBILIDADE",None,95417.29,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,3,CONCORRÊNCIA (LEI 8.666/93),MENOR PREÇO GLOBAL,307490,CP S001/2023,DOU,2023-03-06,2023-04-27,2023-01-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE ENGENHARIA VISANDO À IMPLANTAÇÃO DE REDE DE COLETA DE ESGOTO, ESTAÇÕES ELEVATÓRIAS DE ESGOTO, LINHAS DE RECALQUE, REDE DE COLETA DE ESGOTO AÉREA (IN",None,18435728.71,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299773,RGP PE F013/2023,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2023-02-08,2023-02-15,2023-01-27,"AQUISIÇÃO DE PEÇAS PARA MANUTENÇÃO CORRETIVA DE EQUIPAMENTOS DE AR CONDICIONADO, INSTALADOS NAS UNIDADES BÁSICAS E HOSPITALARES.",None,231570.86,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,298522,PE F 014/2023,PORTAL DA TRANSPARÊNCIA DO MUNICÍPIO DE MACAÉ,2023-02-08,2023-02-10,2023-01-27,"AQUISIÇÃO DE PROTETOR SOLAR COM REPELENTE, VISANDO ATENDER ÀS NECESSIDADES DA UNIDADE COORDENADORIA ESPECIAL DE VIGILÂNCIA AMBIENTAL EM SAÚDE, VINCULADA À SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSIC",None,162107.22,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,298521,RGP PE F016/2023,DOM - PUBLICAÇÕES,2023-02-09,2023-04-27,2023-01-28,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR DO TIPO AGULHA ANESTÉSICA E AGULHA DE BIÓPSIA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE TERMO",None,168591.31,NÃO,NÃO,30.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,297394,PE F011/2023,DOM - PUBLICAÇÕES,2023-02-07,2023-02-09,2023-01-26,"AQUISIÇÃO DE PNEUS, VISANDO ATENDER AS NECESSIDADES DA DIVISÃO ESPECIAL DE TRANSPORTES, UNIDADE VINCULADA À SECRETARIA MUNICIPAL ADJUNTA DE ATENÇÃO BÁSICA– SEMUSA.",None,80621.52,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,301240,PE F012/2023,DOU,2023-02-10,2023-03-09,2023-01-26,"PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE ALIMENTAÇÃO E NUTRIÇÃO COM MÃO DE OBRA EXCLUSIVA, AQUISIÇÃO E ARMAZENAMENTO DE INSUMOS, ELABORAÇÃO E DISTRIBUIÇÃO DE ALIMENTAÇÃO PREPARADA (REFEIÇÕES), ALIMENTOS NAT",None,23378633.38,NÃO,NÃO,100.0
MACAE,PREFEITURA MACAE,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,301896,PE 009/2023,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2023-02-09,2023-02-17,2023-01-25,"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (EPI), CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA – ANEXO I E EM CONSONÂNCIA AO D",None,111970.3,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,303399,PE 08/2023,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2023-02-08,2023-02-10,2023-01-25,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE EXECUÇÃO DO ESPETÁCULO TEATRAL DA PAIXÃO DE CRISTO INCLUINDO TODO O MATERIAL E MÃO DE OBRA, A SER REALIZADO EM ESPAÇO ABERTO NA PRAIA DE IMBETIBA, N",None,270392.31,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,297339,PE F010/2023,DOM - PUBLICAÇÕES,2023-02-06,2023-02-06,2023-01-25,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE CATETER COM REVESTIMENTO HIDROFÍLICO LUBRIFICADO E SERINGA DE 60ML BICO CATETER, EM CARÁTER DE URGÊNCIA, VISANDO ATENDER DEMANDA JUDICIAL.",None,18651.6,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299787,PE F009/2023,DOU,2023-02-09,2023-02-15,2023-01-25,"AQUISIÇÃO DE MEDICAMENTOS E INSUMOS FARMACÊUTICOS PADRONIZADOS NA REMUME MACAÉ 2018/2019, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE – SEMUSA.",None,2404231.05,NÃO,NÃO,100.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300927,PE F007/2023,"DOU, EXTRA, O DIA, DOM E SITE",2023-02-03,2023-02-09,2023-01-20,"AQUISIÇÃO DE MEDICAMENTOS E INSUMOS FARMACÊUTICOS PADRONIZADOS NA REMUME MACAÉ 2018/2019, VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACÊUTICO (CAF) RESPONSÁVEL PELO ABASTECIMENTO",None,1259435.5,NÃO,NÃO,100.0
MACAE,PREFEITURA MACAE,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300442,PE S007/2023,DOU,2023-02-08,2023-03-08,2023-01-24,AQUISIÇÃO DE CONES PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE SERVIÇOS PÚBLICOS.,None,115000.0,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300878,RGP PE F008/2023,"DOU, EXTRA, O DIA, DOM E SITE",2023-02-06,2023-02-09,2023-01-20,"AQUISIÇÃO DE MATERIAIS DIVERSOS DE USO HOSPITALAR DO TIPO PRODUTOS PARA ASSEPSIA/DESINFECÇÃO DIVERSOS, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE ALTA E MÉDIA COMPLEXIDADE.",None,1592371.52,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,2,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,298749,PE F006/2023,DOM - PUBLICAÇÕES,2023-02-01,2023-02-02,2023-01-20,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE SISTEMA DIGITAL DE RADIOCOMUNICAÇÃO, OPERANDO EM ARQUITETURA MULTISÍTIO DMR, COM FORNECIMENTO DE EQUIPAMENTOS, SERVIÇOS DE",None,506571.0,NÃO,NÃO,100.0
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,297013,PE F 004/2023,DIÁRIO OFICIAL DO MUNICÍPIO – DOM,2023-01-31,2023-02-10,2023-01-19,AQUISIÇÃO DE EQUIPAMENTO HOSPITALAR (LÂMPADA DE FENDA).,None,72983.33,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,297014,RGP PE F005/2023,DIÁRIO OFICIAL DO MUNICÍPIO – DOM,2023-01-31,2023-01-31,2023-01-19,"AQUISIÇÃO DE MEDICAMENTOS, PARA ATENDER À MANDADOS JUDICIAIS RECEBIDOS POR ESTA SECRETARIA.",None,64870.89,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,303917,PE 005/2023,JORNAL DE GRANDE CIRCULAÇÃO LOCAL (JORNAL O DIA),2023-01-27,2023-02-01,2023-01-14,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRODUÇÃO PARA CONFECÇÃO, INSTALAÇÃO E DESINSTALAÇÃO DE ORNAMENTAÇÃO PARA O CARNAVAL 2023, NO MUNICÍPIO DE MACAÉ, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNI",None,334999.5,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,300272,PE 006/2023 SRP,JORNAL DE GRANDE CIRCULAÇÃO REGIONAL (JORNAL EXTRA,2023-01-30,2023-02-23,2023-01-14,"AQUISIÇÃO DE SOLUÇÃO TECNOLÓGICA INTEGRADA PARA SALA DE AULA EM FORMATO HÍBRIDO (LOUSAS DIGITAIS), INCLUINDO SERVIÇO DE INSTALAÇÃO, FIXAÇÃO E MANUAL DE USO EM VÍDEO AUTOINSTRUCIONAL PARA CAPACITAÇÃO D",None,17720832.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,299194,PE SRP 004/2023,DIÁRIO OFICIAL DO MUNICÍPIO DE MACAÉ,2023-01-26,2023-01-30,2023-01-12,"AQUISIÇÃO DE ÓLEOS HIDRÁULICOS E LUBRIFICANTES VISANDO À MANUTENÇÃO DOS VEÍCULOS AUTOMOTORES, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE AGROECONOMIA.",None,108316.74,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,300681,PE 003/2023 SRP,JORNAL DE GRANDE CIRCULAÇÃO LOCAL (JORNAL O DIA),2023-01-25,2023-01-31,2023-01-11,"AQUISIÇÃO DE ÁGUA MINERAL NATURAL, ENVASADA EM COPOS DE 200 ML E GELO EM ESCAMAS, EM SACOS DE 20 KG, COM ENTREGA PARCELADA, PARA SUA UTILIZAÇÃO DURANTE OS EVENTOS ESPORTIVOS PROMOVIDOS E/OU APOIADOS P",None,106134.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,315007,PE S002/2023,DOU,2023-01-26,2023-04-04,2023-01-11,"AQUISIÇÃO DE TUBOS, CONEXÕES E RESERVATÓRIOS, VISANDO ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL ADJUNTA DE SANEAMENTO.",None,3471623.74,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,296652,PE F003/2023,DOM - PUBLICAÇÕES,2023-01-23,2023-02-02,2023-01-11,"AQUISIÇÃO DE CAPAS PARA PROCESSO E ETIQUETAS, VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE",None,27876.0,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,296210,PE F001/2023,DOM - PUBLICAÇÕES,2023-01-16,2023-07-04,2023-01-04,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS VETERINÁRIOS DE ESTERILIZAÇÃO DE ANIMAIS, VISANDO ATENDER AS NECESSIDADES DA COORDENADORIA ESPECIAL DE VIGILÂNCIA AMBIENTAL EM SAÚDE, VI",None,5404250.0,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,296212,PE F002/2023,DOM - PUBLICAÇÕES,2023-01-17,2023-01-20,2023-01-04,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE BICICLETAS E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL COM GARANTIA PARA USO DOS AGENTES COMUNITÁRIOS DE SAÚDE ATUANTES NAS UNIDADES DA ESTRATÉGIA SAÚD,None,317137.3,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,TOMADA DE PREÇOS,MENOR PREÇO GLOBAL,299338,TP S007/2022,"DOU, DOE, EXTRA, O DIA, DOM E SITE DO MUNICÍPIO",2023-01-18,2023-02-15,2022-12-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A INSTALAÇÃO DE ALAMBRADO DO CAMPO DA PRAÇA, NO BAIRRO DA GLORIA SITUADA NA LINHA VERDE - MACAÉ - RJ, COM MÃO DE OBRA, EQUIPAMENTOS E MATERIAIS.",None,410284.0,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,2,CONCORRÊNCIA (LEI 8.666/93),MENOR PREÇO GLOBAL,298778,CP S038/2022,"DOU, DOE, EXTRA, O DIA, DOM E SITE DO MUNICÍPIO",2023-02-02,2023-02-02,2022-12-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA REFORMA DO PAÇO MUNICIPAL, SITUADO NA AVENIDA PRESIDENTE FELICIANO SODRÉ, 534, CENTRO - MACAÉ – RJ.",None,3465208.89,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,2,CONCORRÊNCIA (LEI 8.666/93),MENOR PREÇO GLOBAL,300207,CP S038/2022,"DOU, DOE, EXTRA, O DIA, DOM E SITE DO MUNICÍPIO",2023-02-02,2023-02-02,2022-12-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA REFORMA DO PAÇO MUNICIPAL, SITUADO NA AVENIDA PRESIDENTE FELICIANO SODRÉ, 534, CENTRO - MACAÉ – RJ.",None,3465208.89,NÃO,NÃO,
MACAE,PREFEITURA MACAE,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,301038,PE 141/2022,JORNAL DE GRANDE CIRCULAÇÃO LOCAL (JORNAL O DIA),2023-01-12,2023-02-09,2022-12-30,"AQUISIÇÃO DE EPIS (EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL), VISANDO ATENDER AS NECESSIDADES DA CIPA - COMISSÃO INTERNA DE PREVENÇÃO DE ACIDENTES, VINCULADA À SECRETARIA MUNICIPAL ADJUNTA DE RECURSOS HUMAN",None,14342.98,NÃO,NÃO,
MACAE,FUNDO MUN ASSIST SOCIAL MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO GLOBAL,299103,PE SRP 001/2023,DIÁRIO OFICIAL DA UNIÃO,2023-01-17,2023-04-25,2023-01-03,"FORNECIMENTO DE KITS NATALIDADE (COMPOSTO POR ITENS INERENTES A BEBÊS RECÉM NASCIDOS), PARA ATENDER ÀS NECESSIDADES DOS EQUIPAMENTOS DA PROTEÇÃO SOCIAL BÁSICA.",None,317230.2,NÃO,NÃO,
MACAE,FUNDO MUN SAÚDE MACAÉ,2023,1,PREGÃO ELETRÔNICO,MENOR PREÇO P/ITEM,296048,PE F143/2022,DOM - PUBLICAÇÕES,2023-01-12,2023-01-30,2022-12-30,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES (CAMINHÃO E FURGÃO) INCLUINDO, MANUTENÇÃO PREVENTIVA E CORRETIVA, SEGURO TOTAL SEM FRANQUIA, LICENCIA",None,619720.08,NÃO,NÃO,
